UID,Response ID,Time Started,Date Submitted,Status,Your birth YEAR (Ex. 1988),Your AVANCE site: ,Sonoma Sites,"P-C Interactions, ECLS-B...9",...10,"P-C Interactions, ECLS-B...11",...12,"P-C Interactions, ECLS-B...13",...14,"P-C Interactions, ECLS-B...15",...16,"P-C Interactions, HOME...17",...18,"P-C Interactions, HOME...19",...20,ECLSB_ALL,Parental Stress_PSOC #1,...23,Parental Stress_PSOC #2,...25,Parental Stress_PSOC #3,...27,Parental Stress_PSOC #5,...29,Parental Stress_PSOC #8,...31,Parental Stress_PSOC #10,...33,Parental Stress_PSOC #13,...35,Parental Stress_PSOC #15,...37,Parental Stress_PSOC #16,...39,Parental Stress_PSOC #17,...41,PSOC_ALL,"P-C Interactions, FIQ SBI1",...44,"P-C Interactions, FIQ SBI2",...46,"P-C Interactions, FIQ SBI3",...48,"P-C Interactions, FIQ SBI4",...50,FIQSB_ALL,"P-C Interactions, FIQ HBI1",...53,"P-C Interactions, FIQ HBI2",...55,"P-C Interactions, FIQ HBI3",...57,"P-C Interactions, FIQ HBI4",...59,"P-C Interactions, FIQ HBI5",...61,"P-C Interactions, FIQ HBI6",...63,"P-C Interactions, FIQ HBI8",...65,"P-C Interactions, FIQ HBI9",...67,"P-C Interactions, FIQ HBI10",...69,"P-C Interactions, FIQ HBI11",...71,"P-C Interactions, FIQ HBI12",...73,"P-C Interactions, FIQ HBI13",...75,FIQHB_ALL,"P-C Interactions, FIQ HSC3",...78,"P-C Interactions, FIQ HSC4",...80,"P-C Interactions, FIQ HSC5",...82,"P-C Interactions, FIQ HSC6",...84,"P-C Interactions, FIQ HSC7",...86,FIQHSC_ALL,Efficacy FES1,...89,Efficacy FES3,...91,Efficacy FES4,...93,Efficacy FES6,...95,FESFAM_ALL,Efficacy FES7,...98,Efficacy FES9,...100,Efficacy FES10,...102,Efficacy FES11,...104,Efficacy FES14,...106,FESADV_ALL,Belonging SCS1,...109,Belonging SCS2,...111,Belonging SCS3,...113,Belonging SCS4,...115,Belonging SCS5,...117,Belonging SCS6,...119,Belonging SCS7,...121,Belonging SCS10,...123,Belonging SCS11,...125,SCS_ALL,Kinder Readiness SPEAK1,...128,Kinder Readiness SPEAK2,...130,Kinder Readiness SPEAK3,...132,Kinder Readiness SPEAK4,...134,Kinder Readiness SPEAK5,...136,Kinder Readiness SPEAK6 - REVERSE,...138,Kinder Readiness SPEAK7 - REVERSE,...140,Kinder Readiness SPEAK9,...142,Kinder Readiness SPEAK10,...144,Kinder Readiness SPEAK11,...146,Kinder Readiness SPEAK12,...148,Kinder Readiness SPEAK13,...150,Kinder Readiness SPEAK13 - REVERSE,...152,Kinder Readiness SPEAK14,...154,Kinder Readiness SPEAK15,...156,SPEAK_ALL
A6478,60,2020-12-22T22:13:52Z,2020-12-22T22:23:24Z,Complete,1979,Sonoma,Via Esperanza 2,Every day,4,3 to 6 times a week,3,Every day,4,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,18,Strongly Agree,6,Disagree,5,Disagree,5,Disagree,5,Somewhat Disagree,4,Agree,5,Strongly Agree,6,Disagree,2,Somewhat Disagree,3,Strongly Agree,6,47,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Rarely,1,Always,4,Often,3,Always,4,Rarely,1,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,Always,4,N/A,0,27,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Always,5,20,Always,5,Always,5,Always,5,Always,5,Often,4,24,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Disagree,5,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,53,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,"As a baby, 6 to 12 months",4,Strongly Disagree,4,Strongly Disagree,4,Disagree,1,Disagree,1,Agree,1,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Neutral,2,42
A5281,61,2020-12-22T22:25:13Z,2020-12-22T22:37:00Z,Complete,1984,Sonoma,Via Esperanza 2,Every day,4,Every day,4,3 to 6 times a week,3,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,18,Agree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,5,Agree,5,Disagree,2,Somewhat Disagree,3,Disagree,2,39,N/A,0,N/A,0,N/A,0,Always,4,4,Often,3,Often,3,Often,3,Often,3,Sometimes,2,Rarely,1,Rarely,1,Always,4,Rarely,1,Often,3,Sometimes,2,Often,3,29,N/A,0,Rarely,1,Rarely,1,Rarely,1,Often,3,6,Never,1,Sometimes,3,Sometimes,3,Sometimes,3,10,Sometimes,3,Always,5,Sometimes,3,Often,4,Seldom,2,17,Agree,2,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,42,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,"As a toddler, 1 to 3 years",3,Agree,1,Agree,1,Neutral,2,Neutral,2,Neutral,2,Neutral,2,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Neutral,2,34
A9271,62,2020-12-22T22:50:50Z,2020-12-22T23:00:45Z,Complete,1991,Sonoma,Via Esperanza 2,3 to 6 times a week,3,Every day,4,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,18,Disagree,2,Agree,2,Strongly Disagree,6,Disagree,5,Agree,2,Strongly Disagree,1,Strongly Agree,6,Agree,5,Strongly Disagree,1,Strongly Agree,6,36,N/A,0,N/A,0,N/A,0,N/A,0,0,Always,4,Always,4,Always,4,Always,4,Always,4,Often,3,Rarely,1,Always,4,Always,4,Rarely,1,Always,4,Always,4,41,N/A,0,Always,4,Always,4,Always,4,Rarely,1,13,Always,5,Sometimes,3,Always,5,Often,4,17,Seldom,2,Always,5,Always,5,Always,5,Sometimes,3,20,Strongly Disagree,6,Slightly Disagree,4,Strongly Agree,1,Slightly Agree,3,Slightly Disagree,4,Strongly Disagree,6,Slightly Disagree,3,Agree,5,Strongly Agree,6,38,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,0,Strongly Agree,4,Strongly Agree,0,Disagree,3,Strongly Agree,0,Agree,1,Strongly Disagree,4,Disagree,3,Agree,1,Agree,1,36
A9134,63,2020-12-22T23:01:43Z,2020-12-22T23:10:11Z,Complete,1990,Sonoma,Via Esperanza 2,1 to 2 times  a week,2,1 to 2 times a week,2,3 to 6 times a week,3,1 to 2 times a week,2,Parents should <strong>usually</strong> allow their children to learn <strong>on their own</strong>,NA,Sometimes,3,12,Agree,5,Strongly Agree,1,Somewhat Agree,3,Agree,2,Strongly Disagree,6,Agree,5,Strongly Agree,6,Strongly Agree,6,Disagree,2,Strongly Agree,6,42,N/A,0,Often,3,Often,3,Always,4,10,Always,4,Always,4,Always,4,Always,4,Often,3,Always,4,Always,4,Often,3,Always,4,Often,3,Often,3,Always,4,44,Often,3,Often,3,Often,3,Often,3,Often,3,15,Always,5,Always,5,Always,5,Sometimes,3,18,Always,5,Always,5,Always,5,Always,5,Always,5,25,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Strongly Agree,6,Strongly Agree,6,47,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Strongly Agree,0,Disagree,3,Disagree,1,Agree,3,Strongly Agree,0,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Agree,1,Disagree,3,Neutral,2,39
A7224,64,2020-12-22T23:10:59Z,2020-12-22T23:21:13Z,Complete,1989,Sonoma,Via Esperanza 2,1 to 2 times  a week,2,1 to 2 times a week,2,1 to 2 times a week,2,1 to 2 times a week,2,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,3,11,Agree,5,Agree,2,Strongly Agree,1,Disagree,5,Strongly Disagree,6,Agree,5,Strongly Agree,6,Agree,5,Agree,5,Agree,5,45,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,Rarely,1,Sometimes,2,Often,3,Rarely,1,Sometimes,2,N/A,0,16,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Seldom,2,Sometimes,3,Sometimes,3,Often,4,12,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,15,Slightly Agree,3,Agree,2,Slightly Agree,3,Slightly Agree,3,Slightly Disagree,4,Slightly Disagree,4,Slightly Agree,4,Slightly Agree,4,Agree,5,32,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,Disagree,3,Disagree,3,Disagree,1,Agree,3,Agree,1,Agree,1,Disagree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,39
A8192,65,2020-12-22T23:22:42Z,2020-12-22T23:32:04Z,Complete,1992,Sonoma,Via Esperanza 2,1 to 2 times  a week,2,1 to 2 times a week,2,3 to 6 times a week,3,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,15,Agree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,2,Disagree,2,Agree,5,Disagree,2,Agree,5,41,N/A,0,Often,3,N/A,0,N/A,0,3,Always,4,Always,4,Always,4,Always,4,Always,4,Rarely,1,Rarely,1,Always,4,Sometimes,2,Often,3,Sometimes,2,Always,4,37,N/A,0,Often,3,Often,3,Often,3,Often,3,12,Often,4,Always,5,Always,5,Always,5,19,Always,5,Always,5,Always,5,Always,5,Often,4,24,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,54,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,0,Strongly Disagree,0,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,Neutral,2,Strongly Disagree,4,Neutral,2,Agree,1,Agree,1,44
A3452,66,2020-12-22T23:35:11Z,2020-12-22T23:45:37Z,Complete,1976,Sonoma,Via Esperanza 2,1 to 2 times  a week,2,Not at all,1,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Strongly Agree,6,Somewhat Agree,3,Agree,2,Somewhat Disagree,4,Agree,2,Agree,5,Agree,5,Somewhat Disagree,3,Somewhat Agree,4,Agree,5,39,N/A,0,N/A,0,N/A,0,N/A,0,0,Sometimes,2,Sometimes,2,Often,3,Always,4,Often,3,Rarely,1,Sometimes,2,Often,3,Often,3,Rarely,1,Rarely,1,N/A,0,25,Often,3,Often,3,Often,3,Often,3,Often,3,15,Sometimes,3,Always,5,Sometimes,3,Often,4,15,Often,4,Sometimes,3,Sometimes,3,Often,4,Often,4,18,Strongly Agree,1,Strongly Agree,1,Agree,2,Agree,2,Slightly Disagree,4,Slightly Agree,3,Agree,5,Slightly Disagree,3,Slightly Disagree,3,24,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Strongly Disagree,4,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Neutral,2,47
A2862,67,2020-12-22T23:46:14Z,2020-12-22T23:54:52Z,Complete,1994,Sonoma,Via Esperanza 2,3 to 6 times a week,3,Not at all,1,Every day,4,Not at all,1,Parents should <strong>usually</strong> spend time teaching their children,NA,Sometimes,3,12,Strongly Disagree,1,Agree,2,Strongly Disagree,6,Agree,2,Strongly Agree,1,Strongly Agree,6,Somewhat Disagree,3,Somewhat Agree,4,Somewhat Agree,4,Strongly Disagree,1,30,N/A,0,N/A,0,N/A,0,N/A,0,0,Often,3,Always,4,Rarely,1,Always,4,Always,4,Rarely,1,Sometimes,2,Always,4,Always,4,Rarely,1,Always,4,N/A,0,32,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Often,4,19,Always,5,Always,5,Always,5,Always,5,Always,5,25,Slightly Agree,3,Strongly Agree,1,Slightly Agree,3,Strongly Agree,1,Strongly Disagree,6,Strongly Disagree,6,Strongly Agree,6,Strongly Agree,6,Strongly Agree,6,38,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Strongly Disagree,4,Strongly Disagree,0,Strongly Agree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Disagree,3,Strongly Agree,0,Strongly Disagree,4,Strongly Disagree,4,Agree,1,49
A3293,68,2021-01-05T13:23:00Z,2021-01-05T13:54:32Z,Complete,1989,Sonoma,Via Esperanza 3,3 to 6 times a week,3,Not at all,1,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,16,Disagree,2,Disagree,5,Somewhat Disagree,4,Somewhat Disagree,4,Disagree,5,Agree,5,Disagree,2,Disagree,2,Disagree,2,Agree,5,36,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Often,3,Rarely,1,Rarely,1,Rarely,1,Often,3,Rarely,1,Rarely,1,Rarely,1,Rarely,1,N/A,0,15,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Often,4,Always,5,19,Often,4,Seldom,2,Seldom,2,Often,4,Sometimes,3,15,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Disagree,5,Agree,5,Disagree,2,Disagree,2,36,"As a baby, 6 to 12 months",4,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Disagree,3,Disagree,3,Agree,3,Agree,3,Agree,1,Agree,1,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,43
A2968,69,2021-01-05T13:55:28Z,2021-01-05T14:33:41Z,Complete,1991,Sonoma,Healdsburg,Every day,4,1 to 2 times a week,2,Every day,4,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,16,Agree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Disagree,2,Agree,5,Disagree,2,Disagree,2,Agree,5,38,N/A,0,N/A,0,N/A,0,Rarely,1,1,Often,3,Rarely,1,Always,4,Often,3,Sometimes,2,Rarely,1,Rarely,1,Always,4,Sometimes,2,Rarely,1,Always,4,N/A,0,26,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Always,5,Always,5,Sometimes,3,18,Never,1,Never,1,Never,1,Never,1,Sometimes,3,7,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,44,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,Agree,1,Agree,1,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Neutral,2,42
A7872,70,2021-01-08T11:26:45Z,2021-01-08T11:52:49Z,Complete,1978,Sonoma,Via Esperanza 3,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,17,Agree,5,Agree,2,Agree,2,Somewhat Agree,3,Somewhat Agree,3,Disagree,2,Disagree,2,Somewhat Agree,4,Agree,5,Agree,5,33,Rarely,1,Rarely,1,Sometimes,2,Rarely,1,5,Often,3,Often,3,Often,3,Often,3,Often,3,Sometimes,2,Sometimes,2,Always,4,Often,3,Often,3,Rarely,1,Often,3,33,N/A,0,Rarely,1,Often,3,Rarely,1,Sometimes,2,7,Often,4,Sometimes,3,Often,4,Often,4,15,Always,5,Always,5,Always,5,Often,4,Often,4,23,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Agree,5,45,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Agree,1,Disagree,3,Agree,3,Disagree,1,Agree,1,Disagree,3,Disagree,3,Agree,1,Agree,1,Agree,1,Agree,1,Agree,1,34
A8118,71,2021-01-08T11:56:40Z,2021-01-08T12:29:03Z,Complete,1982,Sonoma,Via Esperanza 3,3 to 6 times a week,3,1 to 2 times a week,2,Every day,4,3 to 6 times a week,3,Parents should <strong>always</strong> spend time teaching their children,NA,Often,4,16,Agree,5,Agree,2,Agree,2,Agree,2,Agree,2,Agree,5,Agree,5,Agree,5,Agree,5,Agree,5,38,Sometimes,2,Sometimes,2,Rarely,1,Rarely,1,6,Always,4,Always,4,Always,4,Always,4,Always,4,Often,3,Always,4,Often,3,Always,4,Always,4,Sometimes,2,Always,4,44,Always,4,Always,4,Always,4,Always,4,Always,4,20,Sometimes,3,Often,4,Always,5,Always,5,17,Seldom,2,Never,1,Never,1,Never,1,Never,1,6,Disagree,5,Disagree,5,Agree,2,Agree,2,Agree,2,Disagree,5,Agree,5,Agree,5,Agree,5,36,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a baby, 6 to 12 months",4,Agree,1,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Agree,1,Agree,1,Agree,1,Agree,1,Disagree,3,Disagree,3,38
A2341,72,2021-01-08T14:47:55Z,2021-01-08T15:05:09Z,Complete,1981,Sonoma,Via Esperanza 3,Every day,4,1 to 2 times a week,2,Every day,4,Every day,4,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,19,Somewhat Agree,4,Agree,2,Agree,2,Agree,2,Agree,2,Somewhat Agree,4,Agree,5,Somewhat Disagree,3,Somewhat Agree,4,Somewhat Agree,4,32,N/A,0,Often,3,N/A,0,Often,3,6,Always,4,Always,4,Always,4,Always,4,Often,3,Always,4,Always,4,Always,4,Often,3,Always,4,Sometimes,2,Always,4,44,N/A,0,Rarely,1,Rarely,1,Rarely,1,Sometimes,2,5,Sometimes,3,Often,4,Often,4,Often,4,15,Never,1,Never,1,Never,1,Never,1,Often,4,8,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,5,Agree,5,Slightly Agree,4,44,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As a toddler, 1 to 3 years",3,Disagree,3,Disagree,3,Disagree,1,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Agree,1,Disagree,3,Disagree,3,Agree,1,41
A7265,74,2021-03-22T10:54:06Z,2021-03-22T11:13:36Z,Partial,1981,Sonoma,McKinley,3 to 6 times a week,NA,3 to 6 times a week,NA,3 to 6 times a week,NA,1 to 2 times a week,NA,Parents should <strong>usually</strong> allow their children to learn <strong>on their own</strong>,NA,Always,NA,NA,Somewhat Agree,NA,Somewhat Agree,NA,Agree,NA,Agree,NA,Strongly Agree,NA,Disagree,NA,Disagree,NA,Somewhat Agree,NA,Strongly Agree,NA,Agree,NA,NA,N/A,NA,N/A,NA,N/A,NA,N/A,NA,NA,NA,NA,NA,NA,Often,NA,NA,NA,Sometimes,NA,NA,NA,NA,NA,Often,NA,Sometimes,NA,NA,NA,Sometimes,NA,N/A,NA,NA,N/A,NA,NA,NA,Sometimes,NA,Sometimes,NA,Rarely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2191,75,2021-03-22T11:17:19Z,2021-03-22T11:42:25Z,Partial,1993,Sonoma,McKinley,3 to 6 times a week,NA,3 to 6 times a week,NA,3 to 6 times a week,NA,3 to 6 times a week,NA,Parents should <strong>always</strong> spend time teaching their children,NA,Sometimes,NA,NA,Agree,NA,Disagree,NA,Disagree,NA,Disagree,NA,Disagree,NA,Agree,NA,Agree,NA,Agree,NA,Agree,NA,Disagree,NA,NA,N/A,NA,N/A,NA,N/A,NA,N/A,NA,NA,Always,NA,Always,NA,Always,NA,Always,NA,Always,NA,Sometimes,NA,Rarely,NA,Always,NA,Always,NA,Rarely,NA,Often,NA,N/A,NA,NA,Rarely,NA,Rarely,NA,Rarely,NA,Rarely,NA,Rarely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A7813,76,2021-03-22T11:47:47Z,2021-03-22T17:11:01Z,Complete,1960,Sonoma,McKinley,Not at all,1,1 to 2 times a week,2,1 to 2 times a week,2,Not at all,1,Parents should <strong>always</strong> spend time teaching their children,NA,Always,5,11,Somewhat Agree,4,Disagree,5,Agree,2,Agree,2,Somewhat Agree,3,Agree,5,Agree,5,Agree,5,Agree,5,Somewhat Agree,4,40,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Sometimes,2,Often,3,Rarely,1,Rarely,1,Rarely,1,Always,4,Sometimes,2,Rarely,1,Rarely,1,N/A,0,18,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Always,5,Sometimes,3,Sometimes,3,Always,5,16,Sometimes,3,Seldom,2,Sometimes,3,Seldom,2,Sometimes,3,13,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Disagree,5,Agree,2,Agree,5,Slightly Agree,4,Agree,5,41,"In kindergarten, 5 to 6 years",1,"As a baby, 6 to 12 months",4,"As a toddler, 1 to 3 years",3,Agree,1,Disagree,3,Agree,3,Agree,3,Agree,1,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,Disagree,3,40
A7374,77,2021-03-24T11:26:02Z,2021-03-24T11:27:52Z,Complete,1988,Sonoma,McKinley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Strongly Disagree,1,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Somewhat Agree,3,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,27,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,N/A,0,11,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Never,1,Never,1,Never,1,Never,1,4,Never,1,Never,1,Never,1,Never,1,Never,1,5,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,39,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,0,Strongly Disagree,0,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,55
A6393,78,2021-03-24T11:27:59Z,2021-03-24T11:29:08Z,Complete,1989,Sonoma,McKinley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Strongly Disagree,1,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,30,N/A,0,N/A,0,N/A,0,N/A,0,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,Rarely,1,N/A,0,11,N/A,0,Rarely,1,Rarely,1,Rarely,1,Rarely,1,4,Never,1,Never,1,Never,1,Never,1,4,Never,1,Never,1,Never,1,Never,1,Never,1,5,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,6,Strongly Disagree,1,Strongly Disagree,1,Strongly Disagree,1,39,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,"As an infant, 0 to 6 months",5,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,0,Strongly Disagree,0,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,Strongly Disagree,4,55
NA,79,2021-03-24T12:57:17Z,2021-03-24T12:57:27Z,Partial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,80,2021-03-24T14:35:36Z,2021-03-24T14:35:42Z,Partial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
